BS_SPHERE
ligand_entry_00001_conf_01,0
ligand_entry_00001_conf_02,0
ligand_entry_00001_conf_03,0
ligand_entry_00001_conf_04,0
ligand_entry_00001_conf_05,0
ligand_entry_00001_conf_06,0
ligand_entry_00001_conf_07,0
ligand_entry_00001_conf_08,0
ligand_entry_00001_conf_09,0
ligand_entry_00001_conf_10,0
